source,headline,author,url,published,keywords,content_snippet,url_hash,full_content,matched_tags,status,method
The Verge,Rivian is building its own powerful AI chips for autonomous driving,Andrew J. Hawkins,https://www.theverge.com/news/842213/rivian-ai-autonomous-chip-specs,2025-12-11T17:20:00+00:00,[],"is transportation editor with 10+ years of experience who covers EVs, public transportation, and aviation. His work has appeared in The New York Daily News and City & State.

Posts from this author wi",3648febb2110bec413c9348605b5dce7f2c16289aa99076a09c8779cb9513c89,"is transportation editor with 10+ years of experience who covers EVs, public transportation, and aviation. His work has appeared in The New York Daily News and City & State.

Posts from this author will be added to your daily email digest and your homepage feed.

Rivian announced that it was designing its own AI chips for fully autonomous driving, in a bold — if belated — move to catch up with Tesla and other automakers that have working on the technology for far longer.

At an “AI and Autonomy” event at the company’s office in Silicon Valley on Thursday, Rivian unveiled its own proprietary silicon chip, as well as a number of forthcoming autonomous features that it says will enable it to eventually sell Level 4 autonomous vehicles to customers. That includes equipping the company’s upcoming R2 vehicles with lidar sensors.

Rivian also said it will launch a new AI-powered voice assistant as well as a foundational “Large Driving Model” trained similarly to large language models like OpenAI’s ChatGPT that will “distill superior driving strategies from massive datasets into the vehicle.” And it said it would wrap everything up in an Autonomy Plus subscription service for a new potentially lucrative revenue stream for the company.

“Large Driving Model”

With sales expected to slow in the wake of the expiration of the $7,500 federal EV tax credit, Rivian is under pressure from investors to demonstrate a plan to compete with Tesla and other big names in autonomous vehicles. The company is still losing billions of dollars a year, despite its efforts to rein in costs and software advances thanks to a $5 billion tie-up with Volkswagen. Rivian reported its first positive gross profit earlier this year.

At the event, Rivian CEO RJ Scaringe said that the company was at an “inflection point” and that today’s announcement was about “being able to give customers their time back when in the car.”

Previous Next







1 / 5

The centerpiece of this new effort is the tiny chip, 5 nanometers, called the Rivian Autonomy Processor. The company says that it “integrates processing and memory onto a single multi-chip module,” and is being used to power the company’s third generation computer. Rivian says the chip’s architecture will deliver “advanced levels of efficiency, performance, and Automotive Safety Integrity Level compliance,” referencing a risk classification system for safety-critical automotive electronics.

Rivian estimates its neural engine can perform 800 trillion operations a second (TOPS) while its third generation computer can do 1,600 trillion 8-bit integer operations per second (INT8 TOPS) while utilizing data sparsity. For comparison, Nvidia’s H100 class GPUs are quoted at 3,000-3,900 INT8 TOPS on datasheets with sparsity, while Google’s TPU v5e per-chip INT8 number is estimated 393 INT8 TOPS. (Google recently announced its seventh-generation TPUs capable of over 40 exaflops in clustered pods.)

Rivian estimates its AI chip can perform 1,600 trillion 8-bit integer operations per second (INT8 TOPS) while utilizing data sparsity.

It has a processing power of 5 billion pixels per second. And it features RivLink, a low latency interconnect technology that allows chips to be connected to multiply processing power. The processor is also enabled by an in-house developed AI compiler and platform software.

Most notably, the announcement of the proprietary silicon aligns Rivian with Tesla, the other major automaker that has been trying to brute-force its way to self-driving cars by making its own chips, while the rest of the auto industry increasingly lines up behind Nvidia. Rivian is an EV-only manufacturer, just like Tesla, and has said that vertical integration is a key element to its future growth.

Rivian will use a variety of sensors to power its autonomous driving, including lidar. The company plans on integrating lidar into its upcoming R2 vehicles to help with redundancy and improved real-time driving. Waymo and other robotaxis use lidar to create 3D maps of their environment, while Tesla famously does not. Some automakers have said they would use lidar in future production vehicles, but that turned out to be easier said than done. Volvo, for example, recently dropped lidar for its EX90 SUV.

Previous Next







1 / 5

Rivian also outlined a series of advanced features coming to its cars in the future, including hands-free driver assist, also known as Level 2 Plus, and eyes-off driving, also known as Level 3. Early next year, Rivian plans on rolling out hands-free driving for its second-generation R1 vehicles that will function on 3.5 million miles of roads across the US and Canada — a big leap over the 135,000 miles it covered earlier this year. And the feature will be available on more than just highways. In a video, Rivian demonstrated its hands-free system on a variety of roads, including across the Golden Gate Bridge, up the steep hills of San Francisco, and along the Pacific Coast Highway.

Rivian is trying to catch up with automakers like Ford and GM, that have offered hands-free driving options for years, and are increasingly pushing more advanced forms of autonomous driving. Level 3 eyes-off driving is limited to a handful of models and is only useable in a couple states. Rivian plans on making its partially autonomous features available, either as a one-time upgrade of $2,500 or a monthly subscription of $49.99, starting in early 2026.

And no autonomy announcement would be complete without an AI-powered voice assistant. The Rivian Assistant will launch in both first- and second-generation R1 vehicles in early 2026. The assistant will be deeply embedded in the vehicle’s operations, and will pair with third-party apps like Google Calendar. Rivian says the assistant is designed in-house, but “augmented” by third-party models “for grounded data, natural conversation and powerful reasoning.”

All in all, it’s a grab-bag of announcements designed to better position Rivian in the race for autonomous driving. Most of its rivals have a huge head start, but Rivian has proven itself a scrappy and capable player, and there’s no reason to assume that it can’t eventually catch up to any of the big names, including Tesla.

Images from Rivian",[],success,html
The Verge,The AirPods Pro 3 just dropped below $200 for the first time,Brandon Russell,https://www.theverge.com/gadgets/842551/apple-airpods-pro-3-wireless-earbuds-deal-sale-2025,2025-12-11T17:10:00+00:00,[],"Posts from this author will be added to your daily email digest and your homepage feed.

Apple’s latest gadgets have gotten some notable discounts lately — including the recently released Apple Watch ",8690ceb4c5738e513a4f562a64c3abf8be83feca601911da51f56cd8cffd7b96,"Posts from this author will be added to your daily email digest and your homepage feed.

Apple’s latest gadgets have gotten some notable discounts lately — including the recently released Apple Watch Series 11, which is still on sale for $100 off at Amazon. Now, we’re seeing the AirPods Pro 3 drop down to their lowest price to date, with the noise-canceling earbuds going for just $199 ($50 off) at Amazon and Walmart.

Even without a discount, we highly recommend the AirPods Pro 3 for iPhone owners, as they integrate seamlessly with other Apple products for instant pairing, automatic device switching, and Find My support. The wireless earbuds are better than their predecessors in a myriad of ways, with better active noise cancellation, improved audio quality, and a more secure, comfortable fit. While they look similar to the last-gen model, the Pro 3 feature a new angled design, allowing them to fit more naturally into your ear canal. If you had fit issues with either of the previous models, the newer design should be a big improvement.

The ANC performance has also improved this time around. As noted in her review, senior reviewer Victoria Song put the feature to the test on a six-and-a-half-hour flight, finding that they completely eliminated the plane’s dull hum. They’re also great at dampening higher frequencies, such as voices, and deliver a richer listening experience overall. We noticed improved bass and more layers in the sound production of new and old favorites.

As for battery life, you can expect around eight hours with ANC enabled, while the included MagSafe charging case can extend your listening time up to 24 hours. The earbuds also feature an IP57 rating for dust and water resistance, along with a heart rate sensor, allowing iPhone owners to track calories burned during workouts. It’s a nice addition if you don’t use an Apple Watch; however, it may not be as useful for those who already own and rely on the Apple Watch for its health tracking and wellness features.

Verge Deals Sign up for Verge Deals to get deals on products we’ve tested sent to your inbox weekly. Email (required) Sign Up By submitting your email, you agree to our Terms and Privacy Notice . This site is protected by reCAPTCHA and the Google Privacy Policy and Terms of Service apply.",[],success,html
The Verge,Supergirl’s first trailer introduces the Woman of Tomorrow,Charles Pulliam-Moore,https://www.theverge.com/entertainment/842392/supergirl-trailer-warner-bros-dc-studios-james-gunn-release-date,2025-12-11T17:05:29+00:00,[],"is a reporter focusing on film, TV, and pop culture. Before The Verge, he wrote about comic books, labor, race, and more at io9 and Gizmodo for almost five years.

Posts from this author will be added",a22a1204ba2271e07225df7a161cab42009c929e886494253083e05b3038331e,"is a reporter focusing on film, TV, and pop culture. Before The Verge, he wrote about comic books, labor, race, and more at io9 and Gizmodo for almost five years.

Posts from this author will be added to your daily email digest and your homepage feed.

The first trailer for DC Studios’ Supergirl feature is finally here to give us a look at what the Woman of Tomorrow is made of.

Though Superman’s (technically) older cousin Kara Zor-El (Millie Alcock) was kind of a mess when we first met her, she’s trying to pull it together in Supergirl’s new trailer. The last daughter of Krypton needs her wits about her in order to help Ruthye Marye Knoll (Eve Ridley) — an young alien girl who’s looking for justice after her father is murdered by deep space pirate Krem of the Yellow Hills (Matthias Schoenaerts).

This first look opens with Supergirl celebrating her 23rd birthday, before getting pulled into some action that looks very Guardians of the Galaxy. She also neatly sets up the difference between her and her cousin. “He sees the good in everyone,” she says of Superman. “And I see the truth.” And yes, the dog makes an appearance.

Directed by Craig Gillespie, Supergirl is DC’s next big live-action tentpole as part of its new era, following James Gunn’s Superman, which hit theaters in July. Supergirl hits theaters on June 26th, 2026.",[],success,html
The Verge,Disney accuses Google of ‘massive’ copyright infringement following deal with OpenAI,Emma Roth,https://www.theverge.com/news/842573/disney-google-copyright-infringement-cease-and-desist,2025-12-11T17:02:06+00:00,[],"is a news writer who covers the streaming wars, consumer tech, crypto, social media, and much more. Previously, she was a writer and editor at MUO.

Posts from this author will be added to your daily ",cc0e5ef5db32b0fe67d399ade71258cc3250f8b332e7154c276b02da70c66a5e,"is a news writer who covers the streaming wars, consumer tech, crypto, social media, and much more. Previously, she was a writer and editor at MUO.

Posts from this author will be added to your daily email digest and your homepage feed.

Disney has accused Google of engaging in copyright infringement on a “massive scale,” claiming its AI models have generated content resembling characters from Frozen, Deadpool, Star Wars, and others, according to reports from Variety and Deadline. In a cease-and-desist letter sent on Wednesday, Disney demands that Google stop allegedly infringing on its copyrighted works.

Disney sent the notice just one day before announcing a billion-dollar deal with OpenAI, which will allow Sora AI users to create videos using more than 200 characters from Disney, Marvel, Pixar, and Star Wars. The AI-generated videos will also appear on Disney Plus, too, which CEO Bob Iger teased last month.

As reported by Deadline, Disney’s cease and desist notice calls out Google’s Gemini, Veo, Imagen, and Nano Banana AI models, accusing the company of “flooding the market with infringing works,” while “reaping enormous profits” as a result. It also claims Google has “refused” to implement safeguards against copyright infringement despite attempts to engage Google “for months,” according to Deadline. Google didn’t immediately respond to The Verge’s request for comment.

Disney similarly warned Character.AI over potential copyright infringement in September, leading the AI platform to pull Disney characters from its site. The entertainment giant is also suing the AI text-to-image generator Midjourney for allegedly copying some of its biggest characters.

“Google is infringing Disney’s copyrights on a massive scale, by copying a large corpus of Disney’s copyrighted works without authorization to train and develop generative artificial intelligence (‘AI’) models and services,” Disney’s letter says, according to Variety. “Disney will not tolerate the unauthorized commercial exploitation of its copyrighted characters and works by so-called AI services.”",[],success,html
The Verge,WhatsApp is trying to reinvent voicemail,Jess Weatherbed,https://www.theverge.com/news/842485/whatsapp-voice-mail-video-message-call-feature,2025-12-11T17:00:00+00:00,[],"Posts from this author will be added to your daily email digest and your homepage feed.

WhatsApp says it’s making “voicemails a thing of the past” by introducing a new feature that pretty much works ",746e63fea878377bc3944ab983bfb95d011142a961fa175becf2b829245b90b5,"Posts from this author will be added to your daily email digest and your homepage feed.

WhatsApp says it’s making “voicemails a thing of the past” by introducing a new feature that pretty much works like voicemail. Missed call messages are rolling out as part of WhatsApp’s latest feature drop, which makes it easier for you to leave voice or video notes in chats after you’ve called someone who doesn’t answer the phone.

When a contact misses your voice or video call, you’ll now be prompted to record a voice or video message (depending on the call type) without manually navigating to the microphone or camera options in the chat toolbar. WhatsApp doesn’t provide a traditional voicemail feature built into the actual calls, but these messages serve the same function. The platform is just leaning on its existing voice note and video recording features to provide a similar experience — one that missed call contacts will immediately see upon opening their chats.

This WhatsApp update is also adding additional features, including the ability to send reactions during voice chats, and a feature that automatically highlights whoever is speaking during video calls. Midjourney and Flux AI models are also now available in WhatsApp’s image generation tools, following Meta signing partnership deals with Midjourney and Black Forest Labs earlier this year.",[],success,html
The Guardian,Top Democrat on House homeland security committee calls for Kristi Noem to resign as protester interrupts meeting – US politics live,Lucy Campbell,https://www.theguardian.com/us-news/live/2025/dec/11/us-seizes-venezuela-tanker-democrats-republicans-donald-trump-latest-news,2025-12-11T00:00:00,[],"From 2h ago 15.24 GMT Top Democrat on House homeland security calls for Noem to resign Mississippi congressman Bennie Thompson, the top Democrat on the House homeland security committee, chastised DHS",99858c3c6d899442732dbf66686928890530996af64c5f39366f133369fc9c22,"From 2h ago 15.24 GMT Top Democrat on House homeland security calls for Noem to resign Mississippi congressman Bennie Thompson, the top Democrat on the House homeland security committee, chastised DHS secretary Kristi Noem in his opening remarks today and called for her resignation. “Rather than sitting here and wasting your time and ours more with more corruption, lies and lawlessness, I call on you to resign. Do a real service to the country and just resign,” the lawmaker said. “That is if president Trump doesn’t fire you first.” Earlier, Thompson said that under Noem’s direction the DHS has “illegally tased, maced, punched and even shot Americans, black and brown. Americans in particular have been racially profiled, detained and locked up and sometimes with tragic consequences”. Kristi Noem testifies before the House homeland security committee, 11 December 2025. Photograph: Anna Moneymaker/Getty Images Share Updated at 15.28 GMT

3m ago 17.35 GMT Ukraine holds talks with US on security guarantees under proposed peace deal, Zelenskyy says Over on our Europe live blog, my colleague Jakub Krupa has been covering the latest news that Volodymyr Zelenskyy has said a “constructive and in-depth discussion” has been taking place with the United States on security guarantees. The meeting was attended by US state secretary Marco Rubio, defence secretary Pete Hegseth, peace envoy Steve Witkoff, Trump’s son-in-law Jared Kushner, generals Keane and Grynkewich, commissioner Gruenbaum, as well as Nato secretary-general Mark Rutte. “We greatly value the active engagement of the American side at all levels – not only in working to end the war, but also in ensuring Ukraine’s security and preventing a new Russian invasion,” Zelenskyy said. He said the discussion “reflects the seriousness of America’s intentions and its clear focus on achieving outcomes.” “Security guarantees are among the most critical elements for all subsequent steps. We have already got the negative experience of the Budapest Memorandum. Everyone remembers this, as well as the occasions when Russia repeatedly violated all its other commitments. That is why it is essential that this document on security guarantees provides concrete answers to what concerns Ukrainians the most: what actions partners will take if Russia decides to launch its aggression again,” he explained. View image in fullscreen Volodymyr Zelenskyy at 10 Downing Street after meeting with Keir Starmer on 8 December. Photograph: Anadolu/Getty Images Separately, earlier Shaun Walker reported from Kyiv that the US is pushing Ukraine to withdraw its troops from the Donbas and create a “free economic zone” in the parts of the region Kyiv now controls. Previously, the US had suggested Ukraine should hand over the parts of Donbas it still controls to Russia, but now Washington has suggested a compromise version in which Ukrainian troops would withdraw, but Russian troops would not advance into this territory, said Zelenskyy. Zelenskyy said Ukraine did not believe the plan was fair without guarantees that Russian troops would not simply take over the zone after a Ukrainian withdrawal. He said if Ukraine did agree to such a scheme, there would need to be elections or a referendum to ratify it. US pushing Ukraine to withdraw from Donbas and create ‘free economic zone’, says Zelenskyy – Europe live Read more Share

12m ago 17.25 GMT Noem then left the hearing early for a meeting regarding Fema, she told members of Congress. Hecklers could be heard outside the room as she left. View image in fullscreen Kristi Noem leaving the hearing on Capitol Hill. Photograph: Elizabeth Frantz/Reuters Share Updated at 17.36 GMT

17m ago 17.21 GMT In an exchange that got quite fiery just now, Democrat LaMonica McIver said that “the greatest threat to the homeland right now is a Department of Homeland Security that the American people no longer trust”. Under Noem, McIver said, “the threat [to the United States] is coming from inside the building”. McIver listed actions taken by DHS under Noem including the systematic dismantling of oversight, the fueling of bigotry and the targeting of vulnerable communities, as breaking the trust between the department and the people. “Oversight is not optional,” McIver said. “Republicans on this committee may be willing to hand over their constitutional duty in order to kiss this administration’s butt cheeks – but I will not.” Under Noem, the New Jersey congresswoman went on, DHS had become “unproductive and malicious” and said the secretary is “deeply unqualified for the post you hold”. She later added that the Trump administration had turned the department into “a political weapon”. She later asked Noem if she agreed that using DHS resources to target members of Congress was an abuse of power, which Noem didn’t hear as she was talking about something else. McIver said she would’ve heard if she’d stopped talking for the question, to which Noem then said she was “talking crazy”. A reminder that McIver was charged with assaulting federal agents after a chaotic scuffle outside an immigration detention facility in Newark on 9 May. In her remarks to Noem, she also referred to the treatment of senator Alex Padilla who was forcibly removed from a press conference in Los Angeles in June and handcuffed after he tried to ask Noem a question about immigration enforcement in the city. Share Updated at 17.38 GMT

41m ago 16.56 GMT Almost a dozen House Republicans sign on to discharge petition for Obamacare extension Eleven House Republicans signed on to a discharge petition, sponsored by GOP representative Bryan Fitzpatrick of Pennsylvania and Maine Democrat Jared Golden. If the petition receives the required 218 signatures, it would force a vote on the House floor on legislation that extends the Affordable Care Act premium tax credits for two years, with new income limits. “If these protections expire, millions of Americans will be hit with premium increases they simply cannot afford, forcing impossible choices about their health, their finances, and their futures,” Fitzpatrick said. “They deserve a concrete solution now, not promises of one later.” Four Democrats have signed the petition so far, but in order to be successful most will have to sign on. According to Punchbowl News, the House’s top Democrat, Hakeem Jeffries, said that they’ll make a decision about the discharge petition after the Senate votes on dueling bills to determine the future of Affordable Care Act subsidies later today. Share

1h ago 16.38 GMT As Noem faces questions from lawmakers during the House homeland security committee, congressman Seth Magaziner chided the secretary for the arrest of several veterans and family members of service members. “These people are not the worst of the worst, a purple heart recipient, a military spouse, the father of three Marines,” he said. Another Democrat, New York representative Dan Goldman, played the widely shared video of an ICE officer pushing a woman to the floor at an immigration court in New York City. The officer was initially relieved of his duties, but Goldman said that he was reinstated “three days later”. “I sent you a letter and asked you what investigation was done and why was he reinstated. You did not answer that letter,” Goldman said. Noem insisted that the investigation was complete was “surprised” that the congressman’s office had not received a copy. “I’m going to ask my staff about that,” the secretary added. Share

2h ago 15.59 GMT Thompson and Noem are going back and forth on the asylum application of Rahmanullah Lakanwal, the 29-year-old Afghan national who has been charged with shooting two national guard members in DC, killing one of them. Lakanwal came to the US in September 2021 under an Operation Allies Welcome program that gave some Afghans who had worked for the US government entry visas to the US. Thompson said today that the suspect’s asylum application was approved by the Department of Homeland Security under Donald Trump. Noem, however, pushed back. “The asylum application moved forward under all of the information and vetting processes that were put in place under the Biden administration, which is when vetting happened, and that’s what President Trump has changed,” she said. Share

2h ago 15.47 GMT Federal judge orders release of Kilmar Ábrego García from immigration detention Marina Dunbar A federal court in Maryland has ordered the release of Kilmar Ábrego García from ICE custody on Thursday, and he will be advised on his release conditions in his separate Tennessee criminal case. The case of Ábrego, a Salvadorian national who was a construction worker in Maryland, has become a proxy for the partisan struggle over Donald Trump’s sweeping immigration policy and mass deportation agenda. View image in fullscreen Kilmar Ábrego García attends a protest rally at the ICE field office in Baltimore, Monday, 25 August 2025. Photograph: Stephanie Scarbrough/AP Trump administration officials have waged a relentless public relations campaign against Ábrego, repeatedly referring to him as a member of the MS-13 gang, among other things, despite the fact he has not been convicted of any crimes. His attorneys have denounced the criminal charges. Kilmar Ábrego García ordered released from ICE custody in fight over Trump immigration Read more Share

2h ago 15.26 GMT As Noem began speaking today, a heckler interrupted her, screaming “end the deportations”. The homeland security committee chair, representative Andrew Garbarino, called on the Capitol police to remove the disruptor. Share

2h ago 15.24 GMT Top Democrat on House homeland security calls for Noem to resign Mississippi congressman Bennie Thompson, the top Democrat on the House homeland security committee, chastised DHS secretary Kristi Noem in his opening remarks today and called for her resignation. “Rather than sitting here and wasting your time and ours more with more corruption, lies and lawlessness, I call on you to resign. Do a real service to the country and just resign,” the lawmaker said. “That is if president Trump doesn’t fire you first.” Earlier, Thompson said that under Noem’s direction the DHS has “illegally tased, maced, punched and even shot Americans, black and brown. Americans in particular have been racially profiled, detained and locked up and sometimes with tragic consequences”. View image in fullscreen Kristi Noem testifies before the House homeland security committee, 11 December 2025. Photograph: Anna Moneymaker/Getty Images Share Updated at 15.28 GMT

3h ago 14.58 GMT Homeland security secretary to appear before House committee In a short while Kristi Noem, the Department of Homeland Security secretary, will face questions from representatives on the House homeland security committee. This comes amid reports that Donald Trump and his administration is frustrated with Noem’s performance. We’ll bring you the latest lines as the hearing gets underway. Share

